author_id,id,label
1335140382754045952,u1335140382754045952,bot
1335190913824534528,u1335190913824534528,human
1335249034810773505,u1335249034810773505,bot
1335405151163719680,u1335405151163719680,bot
1335664409599938562,u1335664409599938562,bot
1335771798806343680,u1335771798806343680,bot
1335887234139041796,u1335887234139041796,bot
1335927899988369410,u1335927899988369410,human
1335966407322898437,u1335966407322898437,bot
1336058378431438854,u1336058378431438854,bot
1336075033530261508,u1336075033530261508,bot
1336109653533609986,u1336109653533609986,bot
1336257586786603010,u1336257586786603010,human
1336339632011657224,u1336339632011657224,human
1336376289834496002,u1336376289834496002,bot
1336403421587525639,u1336403421587525639,bot
1336452831562313729,u1336452831562313729,bot
1336471822540402689,u1336471822540402689,bot
1336482265539506177,u1336482265539506177,human
1336496329791598592,u1336496329791598592,bot
1336502343161016321,u1336502343161016321,bot
1336520129740304386,u1336520129740304386,bot
1336538538247028737,u1336538538247028737,bot
1336558802490056705,u1336558802490056705,human
1336589693966839809,u1336589693966839809,bot
1336608708613332992,u1336608708613332992,bot
1336610836450746370,u1336610836450746370,bot
1336623960922972161,u1336623960922972161,bot
1336671139611938817,u1336671139611938817,human
1336694352983314433,u1336694352983314433,bot
1336727570658832392,u1336727570658832392,bot
1337159211793387530,u1337159211793387530,bot
1337173505381634049,u1337173505381634049,bot
1337199287080546304,u1337199287080546304,bot
1337273323894423554,u1337273323894423554,bot
1337347197923258375,u1337347197923258375,bot
1337475719492894720,u1337475719492894720,human
1337826628001538050,u1337826628001538050,human
1338132013090484224,u1338132013090484224,bot
1338143483903815685,u1338143483903815685,bot
1338170351658864640,u1338170351658864640,bot
1338200985827733505,u1338200985827733505,bot
1338345923848491009,u1338345923848491009,human
1338371046139981824,u1338371046139981824,bot
1338393738511589377,u1338393738511589377,human
1338464241993588737,u1338464241993588737,bot
1338556556942725120,u1338556556942725120,human
1338734759485210624,u1338734759485210624,human
1338761072405307393,u1338761072405307393,bot
1338765238276124672,u1338765238276124672,bot
1338939176356556800,u1338939176356556800,bot
1338960633811902464,u1338960633811902464,bot
1338995063280558086,u1338995063280558086,bot
1339018480541196288,u1339018480541196288,bot
1339071419682975744,u1339071419682975744,human
1339311407716765696,u1339311407716765696,human
1339352968160657409,u1339352968160657409,human
1339474523410862080,u1339474523410862080,bot
1339546230955847685,u1339546230955847685,human
1340026552432668673,u1340026552432668673,human
1340138971792351232,u1340138971792351232,bot
1340141397802938371,u1340141397802938371,bot
1340155670079954944,u1340155670079954944,bot
1340196201589862400,u1340196201589862400,human
1340219330353635329,u1340219330353635329,bot
1340222386961051651,u1340222386961051651,bot
1340254146646188032,u1340254146646188032,bot
1340330459071471617,u1340330459071471617,human
1340351689711345666,u1340351689711345666,bot
1340377380385214465,u1340377380385214465,bot
1340406938706849792,u1340406938706849792,bot
1340535875466375168,u1340535875466375168,human
1340571389653364736,u1340571389653364736,human
1340673267762380809,u1340673267762380809,bot
1340683845935509504,u1340683845935509504,bot
1340919165390106626,u1340919165390106626,bot
1340944271315185664,u1340944271315185664,bot
1341004432125792257,u1341004432125792257,bot
1341262911394725888,u1341262911394725888,bot
1341401252551376899,u1341401252551376899,bot
1341428677603598336,u1341428677603598336,bot
1341609821154336769,u1341609821154336769,bot
1341625198383001600,u1341625198383001600,bot
1341711996287242240,u1341711996287242240,human
1341712682492325888,u1341712682492325888,human
1341742829257764864,u1341742829257764864,human
1341746869060292609,u1341746869060292609,bot
1341789703633178624,u1341789703633178624,bot
1341841118040895488,u1341841118040895488,bot
1341857836016562184,u1341857836016562184,bot
1341867050214539275,u1341867050214539275,bot
1341905852660293633,u1341905852660293633,bot
1342119904305164288,u1342119904305164288,bot
1342196229531308032,u1342196229531308032,bot
1342241438223003651,u1342241438223003651,human
1342378460254068737,u1342378460254068737,human
1342423770091253761,u1342423770091253761,bot
1342439976332619776,u1342439976332619776,bot
1342560401024823297,u1342560401024823297,human
1342583756046159873,u1342583756046159873,bot
1342628022399225862,u1342628022399225862,bot
1342658504583163904,u1342658504583163904,bot
1342716294001410050,u1342716294001410050,human
1342755349305171968,u1342755349305171968,bot
1342782477434142725,u1342782477434142725,human
1342806356051587072,u1342806356051587072,bot
1342810544256925698,u1342810544256925698,bot
1342872537026347008,u1342872537026347008,bot
1342901729604624384,u1342901729604624384,bot
1342905753133342723,u1342905753133342723,bot
1342928193410490372,u1342928193410490372,bot
1342931421887934465,u1342931421887934465,human
1342952735738646529,u1342952735738646529,bot
1343015155316129794,u1343015155316129794,bot
1343126898046623744,u1343126898046623744,bot
1343169995199549441,u1343169995199549441,bot
1343200494710362112,u1343200494710362112,bot
1343206887173615618,u1343206887173615618,bot
1343460298783657984,u1343460298783657984,bot
1343538804737658882,u1343538804737658882,bot
1343603158854086662,u1343603158854086662,human
1343791113048485888,u1343791113048485888,bot
1343826525095829504,u1343826525095829504,bot
1343866683899916294,u1343866683899916294,human
1343939172344737794,u1343939172344737794,bot
1344000957747748865,u1344000957747748865,human
1344024978753261568,u1344024978753261568,bot
1344083645993254918,u1344083645993254918,bot
1344305420282847234,u1344305420282847234,bot
1344474288502444032,u1344474288502444032,human
1344559810935664642,u1344559810935664642,bot
1344562598776250369,u1344562598776250369,bot
1344678875868110849,u1344678875868110849,bot
1344724746164961281,u1344724746164961281,bot
1344725899615358978,u1344725899615358978,human
1344823268058910720,u1344823268058910720,bot
1344915276848984064,u1344915276848984064,bot
1345095024770478080,u1345095024770478080,bot
1345101989366145030,u1345101989366145030,bot
1345111068419485698,u1345111068419485698,bot
1345216403658436608,u1345216403658436608,bot
1345235383110434816,u1345235383110434816,bot
1345544197852553220,u1345544197852553220,bot
1345622759116664834,u1345622759116664834,bot
1345656815254695938,u1345656815254695938,human
1345924303854784512,u1345924303854784512,bot
1345976990545940480,u1345976990545940480,bot
1346194631982247943,u1346194631982247943,human
1346364499553624065,u1346364499553624065,bot
1346657411868704774,u1346657411868704774,bot
1346762094612414464,u1346762094612414464,bot
1346786481386496001,u1346786481386496001,bot
1346814614160306179,u1346814614160306179,human
1346863334180741120,u1346863334180741120,bot
1346904853549887488,u1346904853549887488,bot
1346914747782893568,u1346914747782893568,bot
1347028434732650497,u1347028434732650497,bot
1347080451924508673,u1347080451924508673,bot
1347160693934460929,u1347160693934460929,bot
1347276941775269888,u1347276941775269888,bot
1347293616419573767,u1347293616419573767,human
1347370399932182529,u1347370399932182529,bot
1347492779035938819,u1347492779035938819,bot
1347509745683476481,u1347509745683476481,bot
1347529563702747137,u1347529563702747137,bot
1347545299242332165,u1347545299242332165,bot
1347562901205381126,u1347562901205381126,bot
1347590723017854976,u1347590723017854976,bot
1347608814518984705,u1347608814518984705,bot
1347704502724538370,u1347704502724538370,bot
1347827749411409920,u1347827749411409920,bot
1347887338689617926,u1347887338689617926,human
1347899189750095873,u1347899189750095873,human
1347947512762609671,u1347947512762609671,bot
1347958360017149954,u1347958360017149954,human
1347971790136635399,u1347971790136635399,human
1348023247447728128,u1348023247447728128,bot
1348117555223830528,u1348117555223830528,human
1348131313467813888,u1348131313467813888,bot
1348157511845642241,u1348157511845642241,bot
1348223698965323778,u1348223698965323778,bot
1348248021549531140,u1348248021549531140,human
1348281176923004935,u1348281176923004935,human
1348295191182987266,u1348295191182987266,bot
1348316173730013186,u1348316173730013186,bot
1348317210771644416,u1348317210771644416,bot
1348322120762331138,u1348322120762331138,bot
1348472480214745090,u1348472480214745090,bot
1348586238219993090,u1348586238219993090,human
1348721222125809669,u1348721222125809669,human
1348735937887559684,u1348735937887559684,bot
1348738689187291137,u1348738689187291137,human
1348769969484541953,u1348769969484541953,bot
1348775140738396160,u1348775140738396160,bot
1348974884051972101,u1348974884051972101,bot
1348995267845115904,u1348995267845115904,bot
1349010639050698753,u1349010639050698753,human
1349146829162733568,u1349146829162733568,bot
1349168009471004672,u1349168009471004672,bot
1349170292564905988,u1349170292564905988,human
1349245250070568962,u1349245250070568962,bot
1349246778378383360,u1349246778378383360,bot
1349268288329576449,u1349268288329576449,bot
1349347684075806721,u1349347684075806721,bot
1349355271240306695,u1349355271240306695,bot
1349370279437463552,u1349370279437463552,bot
1349500369706119168,u1349500369706119168,bot
1349558185833635842,u1349558185833635842,human
1349596903357493249,u1349596903357493249,bot
1349656584981409795,u1349656584981409795,bot
1349659772413489157,u1349659772413489157,bot
1349781918020218880,u1349781918020218880,human
1349811159491293188,u1349811159491293188,bot
1349928660136910851,u1349928660136910851,bot
1350121495092101122,u1350121495092101122,bot
1350143731362459651,u1350143731362459651,bot
1350147047807213568,u1350147047807213568,human
1350184901144932363,u1350184901144932363,bot
1350220454674329600,u1350220454674329600,human
1350226654896005120,u1350226654896005120,human
1350419150867484673,u1350419150867484673,bot
1350463648464920577,u1350463648464920577,bot
1350463898315489280,u1350463898315489280,bot
1350507884405207041,u1350507884405207041,human
1350523361814831104,u1350523361814831104,bot
1350584984604561411,u1350584984604561411,human
1350594982646845441,u1350594982646845441,bot
1350705206061744128,u1350705206061744128,human
1350811455482982402,u1350811455482982402,bot
1350872575975383040,u1350872575975383040,bot
1350999982615244801,u1350999982615244801,human
1351003829580550149,u1351003829580550149,human
1351112774345248770,u1351112774345248770,bot
1351233221762179074,u1351233221762179074,bot
1351389276886339584,u1351389276886339584,bot
1351445389904400384,u1351445389904400384,human
1351475454130098176,u1351475454130098176,bot
1351512454556053506,u1351512454556053506,bot
1351544959724302343,u1351544959724302343,bot
1351623778783039488,u1351623778783039488,bot
1351625174190350336,u1351625174190350336,bot
1351748618307383297,u1351748618307383297,bot
1351776921361723393,u1351776921361723393,bot
1351841467216646144,u1351841467216646144,bot
1351893352376131587,u1351893352376131587,human
1351900264647725058,u1351900264647725058,bot
1352000924424826882,u1352000924424826882,bot
1352125985706160129,u1352125985706160129,bot
1352144865895862273,u1352144865895862273,bot
1352229583727296513,u1352229583727296513,bot
1352248319096057857,u1352248319096057857,bot
1352284192911073280,u1352284192911073280,bot
1352295355593994241,u1352295355593994241,bot
1352323204749144065,u1352323204749144065,bot
1352368037496713218,u1352368037496713218,bot
1352377128277467139,u1352377128277467139,bot
1352467347919892482,u1352467347919892482,bot
1352546682370748418,u1352546682370748418,bot
1352564641541611520,u1352564641541611520,bot
1352579056135450624,u1352579056135450624,bot
1352727395011358727,u1352727395011358727,bot
1352766095002914816,u1352766095002914816,bot
1352937720063131650,u1352937720063131650,bot
1353063402160099335,u1353063402160099335,human
1353351707015733248,u1353351707015733248,bot
1353383832586756097,u1353383832586756097,bot
1353392155708977153,u1353392155708977153,bot
1353405971343630338,u1353405971343630338,bot
1353450676886462465,u1353450676886462465,bot
1353658443807268872,u1353658443807268872,bot
1353701833454346241,u1353701833454346241,bot
1353713862583828480,u1353713862583828480,human
1353722645917749248,u1353722645917749248,human
1353836358901501952,u1353836358901501952,human
1354015457314013190,u1354015457314013190,human
1354079547709403144,u1354079547709403144,human
1354104268110888964,u1354104268110888964,bot
1354145949812219904,u1354145949812219904,bot
1354288438145519623,u1354288438145519623,bot
1354332137051344898,u1354332137051344898,bot
1354426406105714693,u1354426406105714693,bot
1354455872613855232,u1354455872613855232,bot
1354485172356395011,u1354485172356395011,bot
1354499111052062723,u1354499111052062723,bot
1354527372985262084,u1354527372985262084,bot
1354588090124398592,u1354588090124398592,human
1354591002955309057,u1354591002955309057,human
1354619404210724869,u1354619404210724869,bot
1354666700872904708,u1354666700872904708,bot
1354745064203771904,u1354745064203771904,bot
1354788605038895109,u1354788605038895109,bot
1354825173950636034,u1354825173950636034,bot
1354849964505976832,u1354849964505976832,bot
1354879850734092289,u1354879850734092289,bot
1354899970537754625,u1354899970537754625,bot
1354962570990350345,u1354962570990350345,bot
1355095095654100994,u1355095095654100994,bot
1355161264389910533,u1355161264389910533,bot
1355171530917834754,u1355171530917834754,human
1355408123318693888,u1355408123318693888,human
1355453419767484416,u1355453419767484416,bot
1355486575853973505,u1355486575853973505,bot
1355624660638048256,u1355624660638048256,bot
1355648530652737538,u1355648530652737538,bot
1355671458278748166,u1355671458278748166,bot
1355729067325198337,u1355729067325198337,human
1355813213950988288,u1355813213950988288,bot
1355945949160501254,u1355945949160501254,bot
1355970063556206597,u1355970063556206597,bot
1356310729704546304,u1356310729704546304,human
1356311470540263424,u1356311470540263424,bot
1356318084240449541,u1356318084240449541,bot
1356321027014287361,u1356321027014287361,bot
1356432177681100801,u1356432177681100801,bot
1356450277960814594,u1356450277960814594,bot
1356653842926952449,u1356653842926952449,human
1356675835630075906,u1356675835630075906,human
1356705529528283136,u1356705529528283136,human
1356719563560243200,u1356719563560243200,bot
1356800296920502275,u1356800296920502275,bot
1356840893928534017,u1356840893928534017,bot
1356862326905921536,u1356862326905921536,bot
1356865977405886467,u1356865977405886467,bot
1356911830346567681,u1356911830346567681,human
1356940361885773829,u1356940361885773829,bot
1356945687972179969,u1356945687972179969,bot
1357008960423751680,u1357008960423751680,human
1357151330498826240,u1357151330498826240,bot
1357222034569392128,u1357222034569392128,bot
1357301137792188418,u1357301137792188418,human
1357351456387592195,u1357351456387592195,bot
1357355775178526722,u1357355775178526722,human
1357366466543296513,u1357366466543296513,human
1357403193429352451,u1357403193429352451,human
1357473970321166339,u1357473970321166339,bot
1357486524972085249,u1357486524972085249,bot
1357562018950119424,u1357562018950119424,human
1357640778894348289,u1357640778894348289,bot
1357691999567155200,u1357691999567155200,human
1357739878117765123,u1357739878117765123,bot
1357757834121916416,u1357757834121916416,bot
1357880028483174402,u1357880028483174402,bot
1357936416282472450,u1357936416282472450,bot
1358056278770212869,u1358056278770212869,human
1358129816915042304,u1358129816915042304,bot
1358137434886799360,u1358137434886799360,bot
1358153910989553667,u1358153910989553667,bot
1358161492407943169,u1358161492407943169,bot
1358279749202710528,u1358279749202710528,human
1358330764660670465,u1358330764660670465,human
1358360785517428738,u1358360785517428738,human
1358413329148964866,u1358413329148964866,human
1358473127328628739,u1358473127328628739,human
1358515190132842497,u1358515190132842497,bot
1358516935982481410,u1358516935982481410,bot
1358585183029649409,u1358585183029649409,bot
1358808262179758080,u1358808262179758080,bot
1359091503780552713,u1359091503780552713,bot
1359443041304641536,u1359443041304641536,bot
1359506741411651584,u1359506741411651584,bot
1359533155791863815,u1359533155791863815,human
1359673077769011200,u1359673077769011200,bot
1359714394633027585,u1359714394633027585,bot
1359926205873410050,u1359926205873410050,bot
1359931815071387650,u1359931815071387650,human
1359944445681168384,u1359944445681168384,bot
1360038191693201408,u1360038191693201408,human
1360188522632724482,u1360188522632724482,bot
1360298877379899396,u1360298877379899396,bot
1360303708777635844,u1360303708777635844,human
1360460911119642624,u1360460911119642624,bot
1360513966389174273,u1360513966389174273,bot
1360558430751186946,u1360558430751186946,bot
1360745575348584453,u1360745575348584453,bot
1360847591454351360,u1360847591454351360,bot
1360968793330233350,u1360968793330233350,human
1360980781389271042,u1360980781389271042,human
1361045314631847936,u1361045314631847936,bot
1361198467553529858,u1361198467553529858,bot
1361371137343696899,u1361371137343696899,bot
1361391454237597696,u1361391454237597696,human
1361538033137315852,u1361538033137315852,bot
1361539509712678917,u1361539509712678917,bot
1361586992371367940,u1361586992371367940,bot
1361612638220910592,u1361612638220910592,bot
1361660044727697413,u1361660044727697413,bot
1361668287772434434,u1361668287772434434,bot
1361674762829910017,u1361674762829910017,bot
1361683899076780033,u1361683899076780033,bot
1361723006553358344,u1361723006553358344,human
1361766897696530437,u1361766897696530437,human
1361978522542088194,u1361978522542088194,bot
1361987678804262915,u1361987678804262915,bot
1362035426890973190,u1362035426890973190,bot
1362037617102102528,u1362037617102102528,bot
1362047552242274306,u1362047552242274306,human
1362052800600014849,u1362052800600014849,bot
1362084622037884929,u1362084622037884929,bot
1362159861790826499,u1362159861790826499,human
1362187387766403074,u1362187387766403074,human
1362252195668746240,u1362252195668746240,human
1362352800907280385,u1362352800907280385,human
1362464886077358081,u1362464886077358081,bot
1362515520096976897,u1362515520096976897,human
1362537523218583552,u1362537523218583552,bot
1362598468070555650,u1362598468070555650,bot
1362659783745110026,u1362659783745110026,human
1362668144335151109,u1362668144335151109,bot
1362669313912619010,u1362669313912619010,bot
1362670218359660548,u1362670218359660548,human
1362675608501710848,u1362675608501710848,human
1362675846146793473,u1362675846146793473,bot
1362680168976969728,u1362680168976969728,bot
1362775993577046016,u1362775993577046016,human
1362788554980614145,u1362788554980614145,human
1362807788439658498,u1362807788439658498,human
1362833799189590016,u1362833799189590016,bot
1362852865828552706,u1362852865828552706,human
1362869923110932483,u1362869923110932483,human
1363143088600981507,u1363143088600981507,bot
1363501217972903938,u1363501217972903938,bot
1363540012944535553,u1363540012944535553,bot
1363875682384826368,u1363875682384826368,bot
1363913583369871363,u1363913583369871363,bot
1363921972162256898,u1363921972162256898,bot
1363932602747486210,u1363932602747486210,human
1363946354653896705,u1363946354653896705,bot
1363996921551933443,u1363996921551933443,bot
1364004504752975873,u1364004504752975873,human
1364084498057494530,u1364084498057494530,bot
1364162464531775491,u1364162464531775491,bot
1364183378107527168,u1364183378107527168,human
1364287813706002433,u1364287813706002433,bot
1364297842777608193,u1364297842777608193,bot
1364508119393398784,u1364508119393398784,human
1364515541243867140,u1364515541243867140,human
1364604865461288962,u1364604865461288962,bot
1364654778920431627,u1364654778920431627,bot
1364766717839372289,u1364766717839372289,human
1364963738428801029,u1364963738428801029,bot
1364977188458663941,u1364977188458663941,bot
1365132763603550208,u1365132763603550208,human
1365302000984891397,u1365302000984891397,human
1365355514083827714,u1365355514083827714,bot
1365444153937698817,u1365444153937698817,bot
1365632651235909635,u1365632651235909635,bot
1365713727157321728,u1365713727157321728,bot
1365762951186178049,u1365762951186178049,bot
1365775981856833537,u1365775981856833537,human
1365794199958880259,u1365794199958880259,bot
1366016796176781316,u1366016796176781316,bot
1366099568962596867,u1366099568962596867,bot
1366205983303888897,u1366205983303888897,bot
1366242142880997378,u1366242142880997378,bot
1366256262921523205,u1366256262921523205,human
1366338662854766595,u1366338662854766595,bot
1366390358855344128,u1366390358855344128,bot
1366501642292584449,u1366501642292584449,bot
1366537530519154689,u1366537530519154689,bot
1366577199218716675,u1366577199218716675,human
1366593943534596098,u1366593943534596098,bot
1366712604811546624,u1366712604811546624,bot
1366754842727882756,u1366754842727882756,bot
1366874313299787780,u1366874313299787780,bot
1366993183784144896,u1366993183784144896,bot
1367040013871943683,u1367040013871943683,bot
1367054592068968450,u1367054592068968450,human
1367112960565522432,u1367112960565522432,bot
1367168905010053121,u1367168905010053121,human
1367224447585771521,u1367224447585771521,human
1367338721159372800,u1367338721159372800,bot
1367482353308811266,u1367482353308811266,human
1367511511380463616,u1367511511380463616,bot
1367605988136787976,u1367605988136787976,human
1367675048518180864,u1367675048518180864,bot
1367699448944455680,u1367699448944455680,human
1367727363832782849,u1367727363832782849,bot
1367728809357713410,u1367728809357713410,bot
1367790358659272704,u1367790358659272704,bot
1367843370563997703,u1367843370563997703,bot
1367848358094794758,u1367848358094794758,bot
1367902751678554114,u1367902751678554114,bot
1367975862759530496,u1367975862759530496,bot
1368076911516258304,u1368076911516258304,human
1368196981345095680,u1368196981345095680,bot
1368225949141987328,u1368225949141987328,bot
1368257344593817600,u1368257344593817600,bot
1368546052538855427,u1368546052538855427,bot
1368568357008650241,u1368568357008650241,bot
1368628958003085314,u1368628958003085314,bot
1368642094995214338,u1368642094995214338,bot
1368690036129095682,u1368690036129095682,human
1368768948297076739,u1368768948297076739,bot
1368886661510176769,u1368886661510176769,bot
1368901725470396419,u1368901725470396419,bot
1368924395591380995,u1368924395591380995,bot
1368958409018642440,u1368958409018642440,human
1369068606680670208,u1369068606680670208,bot
1369074723896786948,u1369074723896786948,human
1369087786863656961,u1369087786863656961,bot
1369187786608291842,u1369187786608291842,bot
1369240511828144129,u1369240511828144129,human
1369331193867497473,u1369331193867497473,bot
1369458045286293505,u1369458045286293505,bot
1369552345223196672,u1369552345223196672,bot
1369571925408837632,u1369571925408837632,bot
1369637725356310533,u1369637725356310533,human
1369666304819535884,u1369666304819535884,bot
1369684354486571009,u1369684354486571009,bot
1369731589622599698,u1369731589622599698,human
1369753683123073024,u1369753683123073024,bot
1369776221878386694,u1369776221878386694,bot
1369817948655869953,u1369817948655869953,bot
1369830392581259265,u1369830392581259265,bot
1369892305004617729,u1369892305004617729,human
1369926465433829378,u1369926465433829378,human
1369940380507062273,u1369940380507062273,bot
1370102194364690442,u1370102194364690442,bot
1370358538959216645,u1370358538959216645,bot
1370441567656370180,u1370441567656370180,bot
1370461600629583878,u1370461600629583878,bot
1370592558204739592,u1370592558204739592,bot
1370809310599643142,u1370809310599643142,human
1370931957849235459,u1370931957849235459,bot
1371131429363585028,u1371131429363585028,bot
1371238692766019584,u1371238692766019584,bot
1371247240992464896,u1371247240992464896,bot
1371381757568823298,u1371381757568823298,bot
1371392645709238274,u1371392645709238274,bot
1371417521933348869,u1371417521933348869,bot
1371438099838951425,u1371438099838951425,bot
1371454465715310599,u1371454465715310599,bot
1371483467003785222,u1371483467003785222,human
1371496635491045379,u1371496635491045379,bot
1371508961229279244,u1371508961229279244,human
1371537949037363201,u1371537949037363201,bot
1371576399501348870,u1371576399501348870,bot
1371591802197774339,u1371591802197774339,bot
1371737908860833793,u1371737908860833793,bot
1371806071854149635,u1371806071854149635,bot
1371838131981447169,u1371838131981447169,human
1372066501252022273,u1372066501252022273,bot
1372078770807570437,u1372078770807570437,human
1372082784269971456,u1372082784269971456,bot
1372107488309350403,u1372107488309350403,bot
1372247095508303876,u1372247095508303876,bot
1372393287911411719,u1372393287911411719,bot
1372660786301177858,u1372660786301177858,human
1372802088397250560,u1372802088397250560,human
1372821887739367424,u1372821887739367424,bot
1372846777796333569,u1372846777796333569,bot
1372879289050308610,u1372879289050308610,bot
1372897464601047041,u1372897464601047041,human
1372927196432527366,u1372927196432527366,human
1373012854673129473,u1373012854673129473,bot
1373098578361614344,u1373098578361614344,bot
1373278606047207429,u1373278606047207429,human
1373365280508809219,u1373365280508809219,bot
1373486358841462785,u1373486358841462785,bot
1373811011162009603,u1373811011162009603,bot
1373836610123354120,u1373836610123354120,human
1373963489207668737,u1373963489207668737,bot
1374029706815811588,u1374029706815811588,bot
1374061213588537348,u1374061213588537348,bot
1374235559195930629,u1374235559195930629,human
1374314090223472642,u1374314090223472642,bot
1374316089849561088,u1374316089849561088,bot
1374376888664162307,u1374376888664162307,bot
1374394044084723715,u1374394044084723715,human
1374402131281678344,u1374402131281678344,human
1374430956795297795,u1374430956795297795,bot
1374435454343254017,u1374435454343254017,human
1374442198637285385,u1374442198637285385,human
1374462460111949826,u1374462460111949826,bot
1374472786001862658,u1374472786001862658,bot
1374488759790530566,u1374488759790530566,bot
1374513092667707393,u1374513092667707393,bot
1374634593257725958,u1374634593257725958,bot
1374679095695532034,u1374679095695532034,human
1374731054951534593,u1374731054951534593,bot
1374731462029815808,u1374731462029815808,human
1374754585861033986,u1374754585861033986,bot
1374781936045060097,u1374781936045060097,human
1374816981547892739,u1374816981547892739,bot
1374928554517884937,u1374928554517884937,human
1374991586057101318,u1374991586057101318,bot
1375012759537020931,u1375012759537020931,bot
1375112149157216258,u1375112149157216258,bot
1375224823652233220,u1375224823652233220,human
1375411600375508997,u1375411600375508997,bot
1375417117173035008,u1375417117173035008,bot
1375648397768630272,u1375648397768630272,bot
1375790973314289667,u1375790973314289667,bot
1375845299588100104,u1375845299588100104,bot
1375955424696885251,u1375955424696885251,bot
1376012891774545921,u1376012891774545921,bot
1376128550537953280,u1376128550537953280,human
1376146908692017155,u1376146908692017155,human
1376395845835358209,u1376395845835358209,bot
1376483306108256258,u1376483306108256258,bot
1376508111490482178,u1376508111490482178,bot
1376601087398932483,u1376601087398932483,bot
1376611108249870338,u1376611108249870338,bot
1376613411673550849,u1376613411673550849,human
1376684020017287170,u1376684020017287170,human
1376827638757621765,u1376827638757621765,human
1376841165937520641,u1376841165937520641,bot
1376873474271162373,u1376873474271162373,human
1377188267892834304,u1377188267892834304,human
1377367649240371206,u1377367649240371206,human
1377461208496832513,u1377461208496832513,bot
1377620560339943427,u1377620560339943427,human
1377699389611761665,u1377699389611761665,bot
1377787775945170945,u1377787775945170945,bot
1377896792105353216,u1377896792105353216,bot
1377947344759570432,u1377947344759570432,bot
1378093026564771843,u1378093026564771843,bot
1378113720048582667,u1378113720048582667,human
1378223731902967809,u1378223731902967809,bot
1378495502547881987,u1378495502547881987,bot
1378962221426937859,u1378962221426937859,human
1379049707616542724,u1379049707616542724,bot
1379058761818460161,u1379058761818460161,bot
1379096837886341120,u1379096837886341120,human
1379107994315673605,u1379107994315673605,bot
1379174332945981440,u1379174332945981440,bot
1379221918008672258,u1379221918008672258,human
1379445786396794885,u1379445786396794885,human
1379542065026117633,u1379542065026117633,bot
1379666989338095616,u1379666989338095616,human
1380071719457673217,u1380071719457673217,bot
1380190106208890884,u1380190106208890884,human
1380225404464664576,u1380225404464664576,bot
1380352526818684932,u1380352526818684932,bot
1380411482983129089,u1380411482983129089,bot
1380425850588434433,u1380425850588434433,human
1380584522228506625,u1380584522228506625,human
1380717830216298497,u1380717830216298497,bot
1380720283099729922,u1380720283099729922,bot
1380729041464946688,u1380729041464946688,bot
1380758120180412416,u1380758120180412416,bot
1380781409518772225,u1380781409518772225,bot
1380819143285424130,u1380819143285424130,human
1380839217291476992,u1380839217291476992,human
1380920032671203331,u1380920032671203331,bot
1380935514052775940,u1380935514052775940,bot
1381100743466217473,u1381100743466217473,bot
1381107239772110848,u1381107239772110848,bot
1381172181913235457,u1381172181913235457,human
1381219196701339648,u1381219196701339648,bot
1381286723859017728,u1381286723859017728,human
1381346458843160577,u1381346458843160577,human
1381347156834066443,u1381347156834066443,bot
1381349185576898563,u1381349185576898563,human
1381380154480500737,u1381380154480500737,bot
1381558238450229251,u1381558238450229251,bot
1381598602200498184,u1381598602200498184,human
1381633706989744133,u1381633706989744133,human
1381657730717388807,u1381657730717388807,bot
1381684114068135937,u1381684114068135937,bot
1381836553467613186,u1381836553467613186,bot
1381844120939937792,u1381844120939937792,human
1381860620287541251,u1381860620287541251,bot
1381941103541297154,u1381941103541297154,bot
1381948293782048772,u1381948293782048772,bot
1382001002426073089,u1382001002426073089,human
1382058933846646784,u1382058933846646784,human
1382215915106938884,u1382215915106938884,bot
1382260252268183554,u1382260252268183554,bot
1382326165558427654,u1382326165558427654,bot
1382350146961281027,u1382350146961281027,bot
1382399285602480136,u1382399285602480136,bot
1382695351510048783,u1382695351510048783,bot
1382776886544248833,u1382776886544248833,human
1383017187108016130,u1383017187108016130,bot
1383331516218892297,u1383331516218892297,human
1383471256759013377,u1383471256759013377,bot
1383561575458476035,u1383561575458476035,human
1383575399611834372,u1383575399611834372,bot
1383617758508720130,u1383617758508720130,bot
1383682266442829831,u1383682266442829831,bot
1383719180361375744,u1383719180361375744,human
1383761330352447491,u1383761330352447491,bot
1383885649241993221,u1383885649241993221,bot
1384099952301805571,u1384099952301805571,bot
1384155172377554959,u1384155172377554959,bot
1384159762053406722,u1384159762053406722,bot
1384366692097171457,u1384366692097171457,human
1384386830393434114,u1384386830393434114,bot
1384391316927361025,u1384391316927361025,bot
1384393829365829632,u1384393829365829632,bot
1384394869653733379,u1384394869653733379,bot
1384408263127572482,u1384408263127572482,bot
1384508324352249857,u1384508324352249857,bot
1384527964000374788,u1384527964000374788,bot
1384581772558708738,u1384581772558708738,bot
1384682551776878592,u1384682551776878592,human
1384786755333750790,u1384786755333750790,human
1384789546664083456,u1384789546664083456,human
1384831981729497088,u1384831981729497088,bot
1384861508119654401,u1384861508119654401,bot
1384930471688105985,u1384930471688105985,bot
1384952931246563337,u1384952931246563337,bot
1384954342449557507,u1384954342449557507,bot
1384957726648901633,u1384957726648901633,bot
1384997806612615169,u1384997806612615169,human
1385090205242253312,u1385090205242253312,human
1385194458883440640,u1385194458883440640,human
1385281209249542145,u1385281209249542145,bot
